"data","stato","codice_regione","denominazione_regione","codice_provincia","denominazione_provincia","sigla_provincia","lat","long","totale_casi"
"2021-11-17T17:00:00","ITA",3,"Lombardia",888,"Fuori Regione / Provincia Autonoma","",NA,NA,10832
"2021-11-17T17:00:00","ITA",3,"Lombardia",988,"In fase di definizione/aggiornamento","",NA,NA,14741
"2021-11-18T17:00:00","ITA",3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,93789
"2021-11-18T17:00:00","ITA",3,"Lombardia",13,"Como","CO",45.8099912,9.085159546,63499
"2021-11-18T17:00:00","ITA",3,"Lombardia",14,"Sondrio","SO",46.17099261,9.87147489,16460
"2021-11-18T17:00:00","ITA",3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,293779
"2021-11-18T17:00:00","ITA",3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,57852
"2021-11-18T17:00:00","ITA",3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,114600
"2021-11-18T17:00:00","ITA",3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,47169
"2021-11-18T17:00:00","ITA",3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,29547
"2021-11-18T17:00:00","ITA",3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,38830
"2021-11-18T17:00:00","ITA",3,"Lombardia",97,"Lecco","LC",45.85575781,9.393392246,26352
"2021-11-18T17:00:00","ITA",3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,18473
"2021-11-18T17:00:00","ITA",3,"Lombardia",108,"Monza e della Brianza","MB",45.58439043,9.273582472,84922
"2021-11-18T17:00:00","ITA",3,"Lombardia",888,"Fuori Regione / Provincia Autonoma","",NA,NA,10850
"2021-11-18T17:00:00","ITA",3,"Lombardia",988,"In fase di definizione/aggiornamento","",NA,NA,14785
"2021-11-19T17:00:00","ITA",3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,94028
"2021-11-19T17:00:00","ITA",3,"Lombardia",13,"Como","CO",45.8099912,9.085159546,63584
"2021-11-19T17:00:00","ITA",3,"Lombardia",14,"Sondrio","SO",46.17099261,9.87147489,16469
"2021-11-19T17:00:00","ITA",3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,294412
"2021-11-19T17:00:00","ITA",3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,57944
"2021-11-19T17:00:00","ITA",3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,114778
"2021-11-19T17:00:00","ITA",3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,47221
"2021-11-19T17:00:00","ITA",3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,29605
"2021-11-19T17:00:00","ITA",3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,38895
"2021-11-19T17:00:00","ITA",3,"Lombardia",97,"Lecco","LC",45.85575781,9.393392246,26387
"2021-11-19T17:00:00","ITA",3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,18504
"2021-11-19T17:00:00","ITA",3,"Lombardia",108,"Monza e della Brianza","MB",45.58439043,9.273582472,85118
"2021-11-19T17:00:00","ITA",3,"Lombardia",888,"Fuori Regione / Provincia Autonoma","",NA,NA,10868
"2021-11-19T17:00:00","ITA",3,"Lombardia",988,"In fase di definizione/aggiornamento","",NA,NA,14829
"2021-11-20T17:00:00","ITA",3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,94206
"2021-11-20T17:00:00","ITA",3,"Lombardia",13,"Como","CO",45.8099912,9.085159546,63714
"2021-11-20T17:00:00","ITA",3,"Lombardia",14,"Sondrio","SO",46.17099261,9.87147489,16511
"2021-11-20T17:00:00","ITA",3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,295080
"2021-11-20T17:00:00","ITA",3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,58065
"2021-11-20T17:00:00","ITA",3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,115014
"2021-11-20T17:00:00","ITA",3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,47276
"2021-11-20T17:00:00","ITA",3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,29697
"2021-11-20T17:00:00","ITA",3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,38960
"2021-11-20T17:00:00","ITA",3,"Lombardia",97,"Lecco","LC",45.85575781,9.393392246,26430
"2021-11-20T17:00:00","ITA",3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,18535
"2021-11-20T17:00:00","ITA",3,"Lombardia",108,"Monza e della Brianza","MB",45.58439043,9.273582472,85330
"2021-11-20T17:00:00","ITA",3,"Lombardia",888,"Fuori Regione / Provincia Autonoma","",NA,NA,10883
"2021-11-20T17:00:00","ITA",3,"Lombardia",988,"In fase di definizione/aggiornamento","",NA,NA,14871
"2021-11-21T17:00:00","ITA",3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,94354
"2021-11-21T17:00:00","ITA",3,"Lombardia",13,"Como","CO",45.8099912,9.085159546,63796
"2021-11-21T17:00:00","ITA",3,"Lombardia",14,"Sondrio","SO",46.17099261,9.87147489,16526
"2021-11-21T17:00:00","ITA",3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,295609
"2021-11-21T17:00:00","ITA",3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,58153
"2021-11-21T17:00:00","ITA",3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,115195
"2021-11-21T17:00:00","ITA",3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,47325
"2021-11-21T17:00:00","ITA",3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,29734
"2021-11-21T17:00:00","ITA",3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,39015
"2021-11-21T17:00:00","ITA",3,"Lombardia",97,"Lecco","LC",45.85575781,9.393392246,26455
"2021-11-21T17:00:00","ITA",3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,18559
"2021-11-21T17:00:00","ITA",3,"Lombardia",108,"Monza e della Brianza","MB",45.58439043,9.273582472,85475
"2021-11-21T17:00:00","ITA",3,"Lombardia",888,"Fuori Regione / Provincia Autonoma","",NA,NA,10900
"2021-11-21T17:00:00","ITA",3,"Lombardia",988,"In fase di definizione/aggiornamento","",NA,NA,14907
"2021-11-22T17:00:00","ITA",3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,94450
"2021-11-22T17:00:00","ITA",3,"Lombardia",13,"Como","CO",45.8099912,9.085159546,63823
"2021-11-22T17:00:00","ITA",3,"Lombardia",14,"Sondrio","SO",46.17099261,9.87147489,16559
"2021-11-22T17:00:00","ITA",3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,295805
"2021-11-22T17:00:00","ITA",3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,58216
"2021-11-22T17:00:00","ITA",3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,115275
"2021-11-22T17:00:00","ITA",3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,47351
"2021-11-22T17:00:00","ITA",3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,29753
"2021-11-22T17:00:00","ITA",3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,39050
"2021-11-22T17:00:00","ITA",3,"Lombardia",97,"Lecco","LC",45.85575781,9.393392246,26463
"2021-11-22T17:00:00","ITA",3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,18562
"2021-11-22T17:00:00","ITA",3,"Lombardia",108,"Monza e della Brianza","MB",45.58439043,9.273582472,85533
"2021-11-22T17:00:00","ITA",3,"Lombardia",888,"Fuori Regione / Provincia Autonoma","",NA,NA,10903
"2021-11-22T17:00:00","ITA",3,"Lombardia",988,"In fase di definizione/aggiornamento","",NA,NA,14922
"2021-11-23T17:00:00","ITA",3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,94622
"2021-11-23T17:00:00","ITA",3,"Lombardia",13,"Como","CO",45.8099912,9.085159546,63922
"2021-11-23T17:00:00","ITA",3,"Lombardia",14,"Sondrio","SO",46.17099261,9.87147489,16567
"2021-11-23T17:00:00","ITA",3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,296464
"2021-11-23T17:00:00","ITA",3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,58286
"2021-11-23T17:00:00","ITA",3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,115462
"2021-11-23T17:00:00","ITA",3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,47421
"2021-11-23T17:00:00","ITA",3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,29821
"2021-11-23T17:00:00","ITA",3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,39134
"2021-11-23T17:00:00","ITA",3,"Lombardia",97,"Lecco","LC",45.85575781,9.393392246,26498
"2021-11-23T17:00:00","ITA",3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,18597
"2021-11-23T17:00:00","ITA",3,"Lombardia",108,"Monza e della Brianza","MB",45.58439043,9.273582472,85657
"2021-11-23T17:00:00","ITA",3,"Lombardia",888,"Fuori Regione / Provincia Autonoma","",NA,NA,10922
"2021-11-23T17:00:00","ITA",3,"Lombardia",988,"In fase di definizione/aggiornamento","",NA,NA,14960
"2021-11-24T17:00:00","ITA",3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,94799
"2021-11-24T17:00:00","ITA",3,"Lombardia",13,"Como","CO",45.8099912,9.085159546,64062
"2021-11-24T17:00:00","ITA",3,"Lombardia",14,"Sondrio","SO",46.17099261,9.87147489,16618
"2021-11-24T17:00:00","ITA",3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,297201
"2021-11-24T17:00:00","ITA",3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,58422
"2021-11-24T17:00:00","ITA",3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,115723
"2021-11-24T17:00:00","ITA",3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,47529
"2021-11-24T17:00:00","ITA",3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,29949
"2021-11-24T17:00:00","ITA",3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,39206
"2021-11-24T17:00:00","ITA",3,"Lombardia",97,"Lecco","LC",45.85575781,9.393392246,26553
"2021-11-24T17:00:00","ITA",3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,18639
"2021-11-24T17:00:00","ITA",3,"Lombardia",108,"Monza e della Brianza","MB",45.58439043,9.273582472,85877
"2021-11-24T17:00:00","ITA",3,"Lombardia",888,"Fuori Regione / Provincia Autonoma","",NA,NA,10948
"2021-11-24T17:00:00","ITA",3,"Lombardia",988,"In fase di definizione/aggiornamento","",NA,NA,15014
"2021-11-25T17:00:00","ITA",3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,95039
"2021-11-25T17:00:00","ITA",3,"Lombardia",13,"Como","CO",45.8099912,9.085159546,64177
"2021-11-25T17:00:00","ITA",3,"Lombardia",14,"Sondrio","SO",46.17099261,9.87147489,16652
"2021-11-25T17:00:00","ITA",3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,298047
"2021-11-25T17:00:00","ITA",3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,58508
"2021-11-25T17:00:00","ITA",3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,115983
"2021-11-25T17:00:00","ITA",3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,47610
"2021-11-25T17:00:00","ITA",3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,30079
"2021-11-25T17:00:00","ITA",3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,39290
"2021-11-25T17:00:00","ITA",3,"Lombardia",97,"Lecco","LC",45.85575781,9.393392246,26613
"2021-11-25T17:00:00","ITA",3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,18673
"2021-11-25T17:00:00","ITA",3,"Lombardia",108,"Monza e della Brianza","MB",45.58439043,9.273582472,86122
"2021-11-25T17:00:00","ITA",3,"Lombardia",888,"Fuori Regione / Provincia Autonoma","",NA,NA,10971
"2021-11-25T17:00:00","ITA",3,"Lombardia",988,"In fase di definizione/aggiornamento","",NA,NA,15078
"2021-11-26T17:00:00","ITA",3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,95280
"2021-11-26T17:00:00","ITA",3,"Lombardia",13,"Como","CO",45.8099912,9.085159546,64337
"2021-11-26T17:00:00","ITA",3,"Lombardia",14,"Sondrio","SO",46.17099261,9.87147489,16681
"2021-11-26T17:00:00","ITA",3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,298829
"2021-11-26T17:00:00","ITA",3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,58615
"2021-11-26T17:00:00","ITA",3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,116269
"2021-11-26T17:00:00","ITA",3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,47695
"2021-11-26T17:00:00","ITA",3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,30167
"2021-11-26T17:00:00","ITA",3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,39372
"2021-11-26T17:00:00","ITA",3,"Lombardia",97,"Lecco","LC",45.85575781,9.393392246,26671
"2021-11-26T17:00:00","ITA",3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,18699
"2021-11-26T17:00:00","ITA",3,"Lombardia",108,"Monza e della Brianza","MB",45.58439043,9.273582472,86311
"2021-11-26T17:00:00","ITA",3,"Lombardia",888,"Fuori Regione / Provincia Autonoma","",NA,NA,10992
"2021-11-26T17:00:00","ITA",3,"Lombardia",988,"In fase di definizione/aggiornamento","",NA,NA,15133
"2021-11-27T17:00:00","ITA",3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,95573
"2021-11-27T17:00:00","ITA",3,"Lombardia",13,"Como","CO",45.8099912,9.085159546,64437
"2021-11-27T17:00:00","ITA",3,"Lombardia",14,"Sondrio","SO",46.17099261,9.87147489,16716
"2021-11-27T17:00:00","ITA",3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,299396
"2021-11-27T17:00:00","ITA",3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,58748
"2021-11-27T17:00:00","ITA",3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,116556
"2021-11-27T17:00:00","ITA",3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,47768
"2021-11-27T17:00:00","ITA",3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,30248
"2021-11-27T17:00:00","ITA",3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,39422
"2021-11-27T17:00:00","ITA",3,"Lombardia",97,"Lecco","LC",45.85575781,9.393392246,26711
"2021-11-27T17:00:00","ITA",3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,18735
"2021-11-27T17:00:00","ITA",3,"Lombardia",108,"Monza e della Brianza","MB",45.58439043,9.273582472,86480
"2021-11-27T17:00:00","ITA",3,"Lombardia",888,"Fuori Regione / Provincia Autonoma","",NA,NA,11033
"2021-11-27T17:00:00","ITA",3,"Lombardia",988,"In fase di definizione/aggiornamento","",NA,NA,15154
"2021-11-28T17:00:00","ITA",3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,95851
"2021-11-28T17:00:00","ITA",3,"Lombardia",13,"Como","CO",45.8099912,9.085159546,64622
"2021-11-28T17:00:00","ITA",3,"Lombardia",14,"Sondrio","SO",46.17099261,9.87147489,16788
"2021-11-28T17:00:00","ITA",3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,300251
"2021-11-28T17:00:00","ITA",3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,58882
"2021-11-28T17:00:00","ITA",3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,116840
"2021-11-28T17:00:00","ITA",3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,47874
"2021-11-28T17:00:00","ITA",3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,30299
"2021-11-28T17:00:00","ITA",3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,39542
"2021-11-28T17:00:00","ITA",3,"Lombardia",97,"Lecco","LC",45.85575781,9.393392246,26766
"2021-11-28T17:00:00","ITA",3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,18788
"2021-11-28T17:00:00","ITA",3,"Lombardia",108,"Monza e della Brianza","MB",45.58439043,9.273582472,86692
"2021-11-28T17:00:00","ITA",3,"Lombardia",888,"Fuori Regione / Provincia Autonoma","",NA,NA,11043
"2021-11-28T17:00:00","ITA",3,"Lombardia",988,"In fase di definizione/aggiornamento","",NA,NA,15232
"2021-11-29T17:00:00","ITA",3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,95966
"2021-11-29T17:00:00","ITA",3,"Lombardia",13,"Como","CO",45.8099912,9.085159546,64680
"2021-11-29T17:00:00","ITA",3,"Lombardia",14,"Sondrio","SO",46.17099261,9.87147489,16799
"2021-11-29T17:00:00","ITA",3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,300474
"2021-11-29T17:00:00","ITA",3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,58957
"2021-11-29T17:00:00","ITA",3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,116963
"2021-11-29T17:00:00","ITA",3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,47900
"2021-11-29T17:00:00","ITA",3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,30317
"2021-11-29T17:00:00","ITA",3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,39580
"2021-11-29T17:00:00","ITA",3,"Lombardia",97,"Lecco","LC",45.85575781,9.393392246,26782
"2021-11-29T17:00:00","ITA",3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,18798
"2021-11-29T17:00:00","ITA",3,"Lombardia",108,"Monza e della Brianza","MB",45.58439043,9.273582472,86798
"2021-11-29T17:00:00","ITA",3,"Lombardia",888,"Fuori Regione / Provincia Autonoma","",NA,NA,11047
"2021-11-29T17:00:00","ITA",3,"Lombardia",988,"In fase di definizione/aggiornamento","",NA,NA,15260
"2021-11-30T17:00:00","ITA",3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,96179
"2021-11-30T17:00:00","ITA",3,"Lombardia",13,"Como","CO",45.8099912,9.085159546,64823
"2021-11-30T17:00:00","ITA",3,"Lombardia",14,"Sondrio","SO",46.17099261,9.87147489,16816
"2021-11-30T17:00:00","ITA",3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,301276
"2021-11-30T17:00:00","ITA",3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,59026
"2021-11-30T17:00:00","ITA",3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,117221
"2021-11-30T17:00:00","ITA",3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,48019
"2021-11-30T17:00:00","ITA",3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,30405
"2021-11-30T17:00:00","ITA",3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,39689
"2021-11-30T17:00:00","ITA",3,"Lombardia",97,"Lecco","LC",45.85575781,9.393392246,26837
"2021-11-30T17:00:00","ITA",3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,18823
"2021-11-30T17:00:00","ITA",3,"Lombardia",108,"Monza e della Brianza","MB",45.58439043,9.273582472,87023
"2021-11-30T17:00:00","ITA",3,"Lombardia",888,"Fuori Regione / Provincia Autonoma","",NA,NA,11075
"2021-11-30T17:00:00","ITA",3,"Lombardia",988,"In fase di definizione/aggiornamento","",NA,NA,15332
"2021-12-01T17:00:00","ITA",3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,96424
"2021-12-01T17:00:00","ITA",3,"Lombardia",13,"Como","CO",45.8099912,9.085159546,64971
"2021-12-01T17:00:00","ITA",3,"Lombardia",14,"Sondrio","SO",46.17099261,9.87147489,16842
"2021-12-01T17:00:00","ITA",3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,302100
"2021-12-01T17:00:00","ITA",3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,59159
"2021-12-01T17:00:00","ITA",3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,117580
"2021-12-01T17:00:00","ITA",3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,48141
"2021-12-01T17:00:00","ITA",3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,30506
"2021-12-01T17:00:00","ITA",3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,39795
"2021-12-01T17:00:00","ITA",3,"Lombardia",97,"Lecco","LC",45.85575781,9.393392246,26911
"2021-12-01T17:00:00","ITA",3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,18863
"2021-12-01T17:00:00","ITA",3,"Lombardia",108,"Monza e della Brianza","MB",45.58439043,9.273582472,87260
"2021-12-01T17:00:00","ITA",3,"Lombardia",888,"Fuori Regione / Provincia Autonoma","",NA,NA,11106
"2021-12-01T17:00:00","ITA",3,"Lombardia",988,"In fase di definizione/aggiornamento","",NA,NA,15389
"2021-12-02T17:00:00","ITA",3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,96649
"2021-12-02T17:00:00","ITA",3,"Lombardia",13,"Como","CO",45.8099912,9.085159546,65143
"2021-12-02T17:00:00","ITA",3,"Lombardia",14,"Sondrio","SO",46.17099261,9.87147489,16894
"2021-12-02T17:00:00","ITA",3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,302996
"2021-12-02T17:00:00","ITA",3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,59281
"2021-12-02T17:00:00","ITA",3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,117917
"2021-12-02T17:00:00","ITA",3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,48262
"2021-12-02T17:00:00","ITA",3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,30591
"2021-12-02T17:00:00","ITA",3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,39919
"2021-12-02T17:00:00","ITA",3,"Lombardia",97,"Lecco","LC",45.85575781,9.393392246,26986
"2021-12-02T17:00:00","ITA",3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,18926
"2021-12-02T17:00:00","ITA",3,"Lombardia",108,"Monza e della Brianza","MB",45.58439043,9.273582472,87507
"2021-12-02T17:00:00","ITA",3,"Lombardia",888,"Fuori Regione / Provincia Autonoma","",NA,NA,11140
"2021-12-02T17:00:00","ITA",3,"Lombardia",988,"In fase di definizione/aggiornamento","",NA,NA,15456
"2021-12-03T17:00:00","ITA",3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,96976
"2021-12-03T17:00:00","ITA",3,"Lombardia",13,"Como","CO",45.8099912,9.085159546,65278
"2021-12-03T17:00:00","ITA",3,"Lombardia",14,"Sondrio","SO",46.17099261,9.87147489,16934
"2021-12-03T17:00:00","ITA",3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,303957
"2021-12-03T17:00:00","ITA",3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,59398
"2021-12-03T17:00:00","ITA",3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,118265
"2021-12-03T17:00:00","ITA",3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,48396
"2021-12-03T17:00:00","ITA",3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,30684
"2021-12-03T17:00:00","ITA",3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,40043
"2021-12-03T17:00:00","ITA",3,"Lombardia",97,"Lecco","LC",45.85575781,9.393392246,27069
"2021-12-03T17:00:00","ITA",3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,18979
"2021-12-03T17:00:00","ITA",3,"Lombardia",108,"Monza e della Brianza","MB",45.58439043,9.273582472,87806
"2021-12-03T17:00:00","ITA",3,"Lombardia",888,"Fuori Regione / Provincia Autonoma","",NA,NA,11172
"2021-12-03T17:00:00","ITA",3,"Lombardia",988,"In fase di definizione/aggiornamento","",NA,NA,15519
"2021-12-04T17:00:00","ITA",3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,97307
"2021-12-04T17:00:00","ITA",3,"Lombardia",13,"Como","CO",45.8099912,9.085159546,65483
"2021-12-04T17:00:00","ITA",3,"Lombardia",14,"Sondrio","SO",46.17099261,9.87147489,16973
"2021-12-04T17:00:00","ITA",3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,304973
"2021-12-04T17:00:00","ITA",3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,59530
"2021-12-04T17:00:00","ITA",3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,118582
"2021-12-04T17:00:00","ITA",3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,48561
"2021-12-04T17:00:00","ITA",3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,30799
"2021-12-04T17:00:00","ITA",3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,40162
"2021-12-04T17:00:00","ITA",3,"Lombardia",97,"Lecco","LC",45.85575781,9.393392246,27146
"2021-12-04T17:00:00","ITA",3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,19032
"2021-12-04T17:00:00","ITA",3,"Lombardia",108,"Monza e della Brianza","MB",45.58439043,9.273582472,88113
"2021-12-04T17:00:00","ITA",3,"Lombardia",888,"Fuori Regione / Provincia Autonoma","",NA,NA,11207
"2021-12-04T17:00:00","ITA",3,"Lombardia",988,"In fase di definizione/aggiornamento","",NA,NA,15598
"2021-12-05T17:00:00","ITA",3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,97683
"2021-12-05T17:00:00","ITA",3,"Lombardia",13,"Como","CO",45.8099912,9.085159546,65604
"2021-12-05T17:00:00","ITA",3,"Lombardia",14,"Sondrio","SO",46.17099261,9.87147489,17022
"2021-12-05T17:00:00","ITA",3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,305730
"2021-12-05T17:00:00","ITA",3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,59723
"2021-12-05T17:00:00","ITA",3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,118959
"2021-12-05T17:00:00","ITA",3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,48650
"2021-12-05T17:00:00","ITA",3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,30872
"2021-12-05T17:00:00","ITA",3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,40252
"2021-12-05T17:00:00","ITA",3,"Lombardia",97,"Lecco","LC",45.85575781,9.393392246,27213
"2021-12-05T17:00:00","ITA",3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,19081
"2021-12-05T17:00:00","ITA",3,"Lombardia",108,"Monza e della Brianza","MB",45.58439043,9.273582472,88399
"2021-12-05T17:00:00","ITA",3,"Lombardia",888,"Fuori Regione / Provincia Autonoma","",NA,NA,11234
"2021-12-05T17:00:00","ITA",3,"Lombardia",988,"In fase di definizione/aggiornamento","",NA,NA,15672
"2021-12-06T17:00:00","ITA",3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,97874
"2021-12-06T17:00:00","ITA",3,"Lombardia",13,"Como","CO",45.8099912,9.085159546,65639
"2021-12-06T17:00:00","ITA",3,"Lombardia",14,"Sondrio","SO",46.17099261,9.87147489,17043
"2021-12-06T17:00:00","ITA",3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,306035
"2021-12-06T17:00:00","ITA",3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,59765
