area_code,year,quarter,mean_rent_per_month,median_rent_per_month,area_code_21
E02004010,2016,4,522.9411765,525.0,E02004010
E02004011,2016,4,641.0,595.0,E02004011
E02004014,2016,4,599.0909091,512.5,E02004014
E02004020,2016,4,647.9166667,675.0,E02004020
E02004028,2016,4,886.8421053,995.0,E02004028
E02004031,2016,4,456.6666667,485.0,E02004031
E02004032,2016,4,496.0909091,522.5,E02004032
E02004033,2016,4,460.8333333,475.0,E02004033
E02004036,2016,4,503.4615385,475.0,E02004036
E02004048,2016,4,665.5833333,435.0,E02004048
E02004053,2016,4,526.7857143,525.0,E02004053
E02004054,2016,4,503.75,520.0,E02004054
E02004058,2016,4,495.0,512.5,E02004058
E02004059,2016,4,548.5,525.0,E02004059
E02004064,2016,4,552.65625,550.0,E02004064
E02004066,2016,4,538.6111111,525.0,E02004066
E02004072,2016,4,649.0,650.0,E02004072
E02004073,2016,4,550.4166667,550.0,E02004073
E02004080,2016,4,466.2,475.0,E02004080
E02004083,2016,4,654.5,575.0,E02004083
E02004085,2016,4,590.625,595.0,E02004085
E02004087,2016,4,556.9230769,575.0,E02004087
E02004089,2016,4,521.6,495.0,E02004089
E02004091,2016,4,583.5416667,595.0,E02004091
E02004092,2016,4,569.6153846,550.0,E02004092
E02004113,2016,4,529.5,525.0,E02004113
E02004123,2016,4,654.6428571,625.0,E02004123
E02004128,2016,4,567.0,575.0,E02004128
E02004130,2016,4,711.5,650.0,E02004130
E02004131,2016,4,705.0,685.0,E02004131
E02004133,2016,4,693.0769231,675.0,E02004133
E02004138,2016,4,611.5384615,650.0,E02004138
E02004140,2016,4,838.5,795.0,E02004140
E02004149,2016,4,1084.421053,862.5,E02004149
E02004150,2016,4,1531.0,1423.5,E02004150
E02004152,2016,4,1114.267442,581.0,E02004152
E02004154,2016,4,1264.147059,995.0,E02004154
E02004156,2016,4,1028.360465,775.0,E02004156
E02004157,2016,4,1059.36,785.0,E02004157
E02004158,2016,4,716.3636364,772.5,E02004158
E02004159,2016,4,832.5,750.0,E02004159
E02004161,2016,4,911.3636364,847.5,E02004161
E02004162,2016,4,684.5,750.0,E02004162
E02004163,2016,4,1065.0,997.5,E02004163
E02004168,2016,4,593.7692308,597.0,E02004168
E02004175,2016,4,510.9090909,512.5,E02004175
E02004182,2016,4,571.7857143,625.0,E02004182
E02004191,2016,4,704.2380952,687.5,E02004191
E02004193,2016,4,684.7058824,660.0,E02004193
E02004218,2016,4,733.5,725.0,E02004218
E02004221,2016,4,628.2142857,550.0,E02004221
E02004223,2016,4,616.8965517,620.0,E02004223
E02004233,2016,4,652.75,600.0,E02004233
E02004241,2016,4,954.5,995.0,E02004241
E02004256,2016,4,726.5,750.0,E02004256
E02004257,2016,4,817.0,650.0,E02004257
E02004269,2016,4,795.0,750.0,E02004269
E02004284,2016,4,638.0,612.5,E02004284
E02004291,2016,4,419.1666667,435.0,E02004291
E02004293,2016,4,493.4615385,512.5,E02004293
E02004296,2016,4,569.5454545,475.0,E02004296
E02004302,2016,4,369.5833333,350.0,E02004302
E02004303,2016,4,469.1666667,450.0,E02004303
E02004305,2016,4,427.5,435.0,E02004305
E02004314,2016,4,1326.408163,641.5,E02004314
E02004315,2016,4,870.8461538,520.0,E02004315
E02004326,2016,4,440.9090909,442.5,E02004326
E02004327,2016,4,374.8125,390.0,E02004327
E02004328,2016,4,529.5,550.0,E02004328
E02004332,2016,4,466.0909091,462.5,E02004332
E02004340,2016,4,380.0833333,375.0,E02004340
E02004350,2016,4,445.375,400.0,E02004350
E02004352,2016,4,357.5,368.0,E02004352
E02004363,2016,4,702.2727273,697.5,E02004363
E02004364,2016,4,901.6666667,775.0,E02004364
E02004365,2016,4,611.4736842,600.0,E02004365
E02004366,2016,4,789.6818182,795.0,E02004366
E02004369,2016,4,953.5,950.0,E02004369
E02004371,2016,4,751.25,695.0,E02004371
E02004372,2016,4,695.0833333,700.0,E02004372
E02004373,2016,4,649.2105263,700.0,E02004373
E02004374,2016,4,835.6666667,800.0,E02004374
E02004375,2016,4,692.95,700.0,E02004375
E02004376,2016,4,614.2,550.0,E02004376
E02004377,2016,4,731.25,650.0,E02004377
E02004378,2016,4,572.9615385,550.0,E02004378
E02004399,2016,4,756.3636364,725.0,E02004399
E02004402,2016,4,753.8787879,700.0,E02004402
E02004532,2016,4,1542.166667,1350.0,E02004532
E02004534,2016,4,1101.923077,1175.0,E02004534
E02004537,2016,4,1113.181818,950.0,E02004537
E02004538,2016,4,1634.5,1175.0,E02004538
E02004540,2016,4,1494.818182,1500.0,E02004540
E02004541,2016,4,1211.147059,1244.0,E02004541
E02004542,2016,4,1768.166667,1500.0,E02004542
E02004543,2016,4,1393.238095,1250.0,E02004543
E02004600,2016,4,889.6428571,775.0,E02004600
E02004603,2016,4,598.5833333,575.0,E02004603
E02004604,2016,4,734.5454545,750.0,E02004604
E02004606,2016,4,756.2962963,780.0,E02004606
E02004607,2016,4,710.1025641,687.0,E02004607
E02004608,2016,4,785.1346154,675.0,E02004608
E02004609,2016,4,989.5833333,850.0,E02004609
E02004610,2016,4,910.2857143,895.0,E02004610
E02004611,2016,4,1109.375,995.0,E02004611
E02004612,2016,4,855.5,795.0,E02004612
E02004619,2016,4,949.0,922.5,E02004619
E02004621,2016,4,1006.2,800.0,E02004621
E02004622,2016,4,1168.615385,1245.0,E02004622
E02004623,2016,4,1008.066667,885.0,E02004623
E02004625,2016,4,827.5833333,825.0,E02004625
E02004629,2016,4,578.75,575.0,E02004629
E02004632,2016,4,544.5833333,550.0,E02004632
E02004634,2016,4,661.0,625.0,E02004634
E02004637,2016,4,585.625,600.0,E02004637
E02004645,2016,4,733.3333333,695.0,E02004645
E02004666,2016,4,782.8571429,725.0,E02004666
E02004667,2016,4,545.9375,550.0,E02004667
E02004670,2016,4,716.8181818,725.0,E02007034
E02004674,2016,4,742.2727273,750.0,E02004674
E02004676,2016,4,760.9090909,750.0,E02004676
E02004680,2016,4,912.0952381,850.0,E02004680
E02004681,2016,4,847.1875,875.0,E02004681
E02004682,2016,4,995.0,960.0,E02004682
E02004683,2016,4,940.8333333,900.0,E02004683
E02004684,2016,4,943.125,1000.0,E02004684
E02004685,2016,4,766.0857143,785.0,E02004685
E02004686,2016,4,918.0645161,925.0,E02004686
E02004690,2016,4,851.25,895.0,E02004690
E02004695,2016,4,1051.538462,1022.5,E02004695
E02004715,2016,4,955.4166667,975.0,E02004715
E02004717,2016,4,834.0,800.0,E02004717
E02004718,2016,4,820.2173913,797.5,E02004718
E02004719,2016,4,960.9090909,925.0,E02004719
E02004720,2016,4,855.7692308,825.0,E02004720
E02004721,2016,4,830.2,840.0,E02004721
E02004722,2016,4,820.0,800.0,E02004722
E02004723,2016,4,844.1666667,800.0,E02004723
E02004724,2016,4,811.7619048,782.5,E02004724
E02004725,2016,4,797.3076923,762.5,E02004725
E02004728,2016,4,865.0,850.0,E02004728
E02004731,2016,4,982.6666667,785.0,E02004731
E02004733,2016,4,946.0,850.0,E02004733
E02004734,2016,4,822.6666667,825.0,E02004734
E02004737,2016,4,743.0,762.5,E02004737
E02004744,2016,4,743.0,795.0,E02004744
E02004745,2016,4,682.0588235,685.0,E02004745
E02004748,2016,4,681.4285714,640.0,E02004748
E02004754,2016,4,1448.181818,1395.0,E02004754
E02004755,2016,4,1169.848485,1050.0,E02004755
E02004756,2016,4,1093.636364,932.5,E02004756
E02004760,2016,4,1103.333333,995.0,E02004760
E02004765,2016,4,726.1538462,737.5,E02004765
E02004786,2016,4,779.7058824,722.5,E02004786
E02004790,2016,4,926.5,895.0,E02004790
E02004795,2016,4,1153.75,1200.0,E02004795
E02004804,2016,4,944.0,850.0,E02004804
E02004805,2016,4,1026.428571,995.0,E02004805
E02004806,2016,4,1226.818182,1222.5,E02004806
E02004807,2016,4,992.3076923,950.0,E02004807
E02004808,2016,4,911.0,825.0,E02004808
E02004809,2016,4,772.5,725.0,E02004809
E02004811,2016,4,766.9230769,750.0,E02004811
E02004815,2016,4,736.6666667,795.0,E02004815
E02004816,2016,4,679.3333333,687.5,E02007076
E02004817,2016,4,847.5,825.0,E02004817
E02004819,2016,4,694.0,745.0,E02004819
E02004827,2016,4,1076.363636,1025.0,E02004827
E02004832,2016,4,1019.230769,937.5,E02004832
E02004834,2016,4,1113.5,1100.0,E02004834
E02004835,2016,4,1179.517241,1025.0,E02004835
E02004836,2016,4,1677.0,1700.0,E02004836
E02004837,2016,4,1000.0,950.0,E02004837
E02004838,2016,4,1216.0,1100.0,E02004838
E02004840,2016,4,747.0833333,775.0,E02004840
E02004841,2016,4,897.3913043,885.0,E02004841
E02004845,2016,4,917.2727273,860.0,E02004845
E02004850,2016,4,1297.285714,1395.0,E02004850
E02004852,2016,4,1181.368421,1172.5,E02004852
E02004855,2016,4,1025.277778,1050.0,E02004855
E02004857,2016,4,1086.470588,985.0,E02004857
E02004859,2016,4,1362.083333,1350.0,E02004859
E02004860,2016,4,853.3333333,837.5,E02004860
E02004862,2016,4,592.8571429,600.0,E02004862
E02004863,2016,4,1003.333333,1072.5,E02004863
E02004864,2016,4,1295.714286,1275.0,E02004864
E02004865,2016,4,1192.272727,1245.0,E02004865
E02004868,2016,4,1040.0,995.0,E02004868
E02004870,2016,4,992.0689655,950.0,E02004870
E02004872,2016,4,1053.181818,1100.0,E02004872
E02004873,2016,4,1081.969697,1100.0,E02004873
E02004874,2016,4,1079.583333,1150.0,E02004874
E02004875,2016,4,1055.454545,1037.5,E02004875
E02004876,2016,4,1657.0,1300.0,E02004876
E02004895,2016,4,967.9166667,950.0,E02004895
E02004896,2016,4,1302.047619,1250.0,E02004896
E02004897,2016,4,1372.1,1250.0,E02004897
E02004898,2016,4,1408.928571,1650.0,E02004898
E02004900,2016,4,2037.444444,1800.0,E02004900
E02004901,2016,4,1177.5,1150.0,E02004901
E02004903,2016,4,994.0,965.0,E02004903
E02004904,2016,4,1143.947368,1150.0,E02004904
E02004905,2016,4,2041.176471,2050.0,E02004905
E02004906,2016,4,1221.28,1162.5,E02004906
E02004907,2016,4,1549.52381,1325.0,E02004907
E02004908,2016,4,1351.388889,1250.0,E02004908
E02004913,2016,4,1083.5,1150.0,E02007088
E02004918,2016,4,856.5217391,845.0,E02004918
E02004920,2016,4,1053.181818,997.5,E02004920
E02004921,2016,4,958.5,850.0,E02004921
E02004926,2016,4,1434.666667,1125.0,E02004926
E02004930,2016,4,1106.666667,1100.0,E02004930
E02004933,2016,4,1267.5,1375.0,E02004933
E02004934,2016,4,1130.0,1100.0,E02004934
E02004935,2016,4,1169.895833,1145.0,E02004935
E02004937,2016,4,1398.894737,1372.5,E02004937
E02004940,2016,4,1362.058824,1350.0,E02004940
E02004945,2016,4,899.6363636,950.0,E02004945
E02004956,2016,4,1203.666667,1175.0,E02004956
E02004959,2016,4,1228.0,1262.5,E02004959
E02004961,2016,4,1384.642857,1475.0,E02004961
E02004962,2016,4,1278.571429,1425.0,E02004962
E02004963,2016,4,1166.25,995.0,E02004963
E02004966,2016,4,1614.230769,1437.5,E02004966
E02004968,2016,4,997.3636364,962.5,E02004968
E02004970,2016,4,1125.5,1150.0,E02004970
E02004972,2016,4,1082.105263,1000.0,E02004972
E02004973,2016,4,1015.696429,1075.0,E02004973
E02004974,2016,4,1191.6,1175.0,E02004974
E02004975,2016,4,1232.5,1285.0,E02004975
E02004976,2016,4,976.7352941,975.0,E02004976
E02004977,2016,4,1103.285714,1200.0,E02004977
E02004978,2016,4,1241.384615,1100.0,E02004978
E02004979,2016,4,1228.823529,1250.0,E02004979
E02004984,2016,4,956.0714286,1000.0,E02004984
E02004986,2016,4,1030.0,1100.0,E02004986
E02004988,2016,4,1039.333333,975.0,E02004988
E02004989,2016,4,5279.75,1200.0,E02004989
E02004991,2016,4,1276.0,1200.0,E02004991
E02004992,2016,4,1210.117647,1225.0,E02004992
E02004995,2016,4,1699.8,1600.0,E02004995
E02004999,2016,4,922.1428571,962.5,E02007046
E02005000,2016,4,815.0,797.5,E02005000
E02005001,2016,4,964.0,950.0,E02005001
E02005002,2016,4,718.9473684,750.0,E02005002
E02005004,2016,4,857.1428571,790.0,E02005004
E02005010,2016,4,597.3076923,550.0,E02005010
E02005017,2016,4,993.9473684,772.5,E02005017
E02005022,2016,4,1318.75,1300.0,E02005022
E02005023,2016,4,1132.304348,1150.0,E02005023
E02005025,2016,4,1079.477273,1080.0,E02005025
E02005029,2016,4,992.5925926,912.5,E02005029
E02005030,2016,4,991.7777778,1000.0,E02005030
E02005031,2016,4,1011.136364,975.0,E02005031
E02005032,2016,4,1021.315789,1062.5,E02005032
E02005044,2016,4,697.0,750.0,E02005044
E02005055,2016,4,947.3809524,997.5,E02005055
E02005056,2016,4,798.7096774,750.0,E02005056
E02005057,2016,4,851.5384615,900.0,E02005057
E02005059,2016,4,981.0,974.5,E02005059
E02005071,2016,4,799.5,820.0,E02005071
E02005073,2016,4,798.25,825.0,E02005073
E02005075,2016,4,725.5263158,750.0,E02005075
E02005076,2016,4,860.0,825.0,E02005076
E02005094,2016,4,1201.5625,1150.0,E02005094
E02005096,2016,4,1333.289474,1200.0,E02005096
E02005097,2016,4,1992.142857,1475.0,E02005097
E02005098,2016,4,1463.518519,1297.5,E02005098
E02005121,2016,4,838.125,800.0,E02005121
E02005123,2016,4,901.9444444,875.0,E02005123
E02005124,2016,4,719.4,762.5,E02005124
E02005125,2016,4,879.5454545,875.0,E02005125
E02005126,2016,4,766.3333333,712.5,E02005126
E02005127,2016,4,942.0,975.0,E02005127
E02005129,2016,4,890.7692308,885.0,E02005129
E02005132,2016,4,586.5,560.0,E02005132
E02005134,2016,4,603.7931034,622.5,E02005134
E02005135,2016,4,758.0,685.0,E02005135
E02005141,2016,4,715.0,712.5,E02005141
E02005146,2016,4,610.7692308,662.5,E02005146
E02005147,2016,4,644.875,625.0,E02005147
E02005155,2016,4,1392.0,1250.0,E02005155
E02005160,2016,4,791.0,875.0,E02005160
E02005161,2016,4,1040.0,995.0,E02005161
E02005164,2016,4,925.5,975.0,E02005164
E02005168,2016,4,1108.6,1100.0,E02005168
E02005169,2016,4,945.2941176,885.0,E02005169
E02005170,2016,4,915.0,897.5,E02005170
E02005173,2016,4,1128.2,1022.5,E02005173
E02005175,2016,4,1185.0,910.0,E02005175
E02005179,2016,4,456.4705882,477.5,E02005179
E02005185,2016,4,412.5,425.0,E02005185
E02005196,2016,4,689.2307692,647.5,E02005196
E02005212,2016,4,487.5,475.0,E02005212
E02005213,2016,4,499.4117647,472.5,E02005213
E02005215,2016,4,477.1153846,475.0,E02005215
E02005217,2016,4,441.3846154,400.0,E02005217
E02005218,2016,4,487.3684211,495.0,E02005218
E02005219,2016,4,560.4545455,487.5,E02005219
E02005231,2016,4,524.3,525.0,E02005231
E02005234,2016,4,533.8333333,525.0,E02005234
E02005235,2016,4,456.5945946,412.0,E02005235
E02005237,2016,4,577.16,550.0,E02005237
E02005255,2016,4,716.5,675.0,E02005255
E02005258,2016,4,718.6363636,762.5,E02005258
E02005260,2016,4,607.0,600.0,E02005260
E02005262,2016,4,587.5,595.0,E02005262
E02005263,2016,4,1178.272727,480.0,E02005263
E02005264,2016,4,2262.75,575.0,E02005264
E02005265,2016,4,509.8461538,487.5,E02005265
E02005266,2016,4,469.6666667,475.0,E02005266
E02005267,2016,4,3085.25,1924.0,E02005267
E02005268,2016,4,448.75,450.0,E02005268
E02005269,2016,4,2905.630435,850.0,E02005269
E02005275,2016,4,536.6666667,550.0,E02005275
E02005281,2016,4,466.0714286,475.0,E02005281
E02005302,2016,4,675.7142857,725.0,E02005302
E02005307,2016,4,641.25,625.0,E02005307
E02005319,2016,4,499.6486486,520.0,E02005319
E02005325,2016,4,594.0,575.0,E02005325
E02005336,2016,4,709.75,700.0,E02005336
E02005337,2016,4,682.3076923,672.5,E02005337
E02005346,2016,4,596.7941176,575.0,E02005346
E02005347,2016,4,1218.0,1007.5,E02005347
E02005350,2016,4,528.0,550.0,E02005350
E02005356,2016,4,679.6428571,650.0,E02005356
E02005357,2016,4,523.0,540.0,E02005357
E02005358,2016,4,604.5833333,575.0,E02005358
E02005361,2016,4,665.0,637.5,E02005361
E02005363,2016,4,683.3333333,700.0,E02005363
E02005382,2016,4,574.6875,550.0,E02005382
E02005386,2016,4,535.9090909,550.0,E02005386
E02005387,2016,4,660.2941176,675.0,E02005387
E02005390,2016,4,603.75,650.0,E02005390
E02005392,2016,4,571.8181818,580.0,E02005392
E02005397,2016,4,613.25,595.0,E02005397
E02005398,2016,4,1151.0,1250.0,E02005398
E02005406,2016,4,502.5,525.0,E02005406
E02005409,2016,4,551.0,550.0,E02005409
E02005412,2016,4,716.6666667,712.5,E02005412
E02005415,2016,4,553.4375,595.0,E02005415
E02005426,2016,4,546.0,600.0,E02005426
E02005427,2016,4,488.9130435,477.5,E02005427
E02005436,2016,4,459.6428571,485.0,E02005436
E02005439,2016,4,626.4285714,700.0,E02005439
E02005443,2016,4,589.2307692,587.5,E02005443
E02005444,2016,4,687.7037037,550.0,E02005444
E02005445,2016,4,521.4,503.0,E02005445
E02005446,2016,4,471.1530612,410.0,E02005446
E02005447,2016,4,524.6666667,460.0,E02005447
E02005449,2016,4,517.2352941,495.0,E02005449
E02005450,2016,4,543.125,545.0,E02005450
E02005451,2016,4,538.1578947,512.5,E02005451
E02005462,2016,4,546.875,525.0,E02005462
E02005476,2016,4,679.0,700.0,E02005476
E02005478,2016,4,586.25,600.0,E02005478
E02005481,2016,4,528.0,525.0,E02005481
E02005482,2016,4,634.1666667,595.0,E02005482
E02005483,2016,4,540.0,550.0,E02005483
E02005484,2016,4,713.5,725.0,E02005484
E02005487,2016,4,737.2727273,735.0,E02005487
E02005488,2016,4,624.1666667,625.0,E02005488
E02005489,2016,4,742.0,650.0,E02005489
E02005490,2016,4,735.0,725.0,E02005490
E02005491,2016,4,703.9795918,695.0,E02005491
E02005494,2016,4,477.2727273,480.0,E02005494
E02005495,2016,4,444.1428571,475.0,E02005495
E02005499,2016,4,653.6363636,595.0,E02005499
E02005507,2016,4,579.7826087,560.0,E02005507
E02005509,2016,4,636.1538462,625.0,E02005509
E02005517,2016,4,713.0769231,695.0,E02005517
E02005518,2016,4,791.9565217,750.0,E02005518
E02005519,2016,4,793.3333333,750.0,E02005519
E02005525,2016,4,659.1333333,662.5,E02005525
E02005535,2016,4,889.6666667,695.0,E02005535
E02005537,2016,4,656.25,650.0,E02005537
E02005539,2016,4,893.5,800.0,E02005539
E02005540,2016,4,585.0,595.0,E02005540
E02005542,2016,4,553.4375,575.0,E02005542
E02005543,2016,4,468.1818182,462.5,E02005543
E02005544,2016,4,561.5,595.0,E02005544
E02005546,2016,4,568.0,550.0,E02005546
E02005547,2016,4,749.2857143,662.5,E02005547
E02005550,2016,4,674.0909091,637.5,E02005550
E02005553,2016,4,613.4090909,650.0,E02005553
E02005560,2016,4,550.6666667,525.0,E02005560
E02005561,2016,4,598.75,625.0,E02005561
E02005565,2016,4,620.4545455,597.5,E02005565
E02005566,2016,4,620.4545455,650.0,E02005566
E02005567,2016,4,654.4230769,675.0,E02005567
E02005569,2016,4,899.0,700.0,E02005569
E02005579,2016,4,651.0,695.0,E02007032
E02005580,2016,4,695.4545455,710.0,E02005580
E02005584,2016,4,603.6666667,600.0,E02005584
E02005585,2016,4,568.2758621,580.0,E02005585
E02005586,2016,4,612.4848485,637.5,E02005586
E02005588,2016,4,1127.355932,950.0,E02005588
E02005589,2016,4,1051.8125,900.0,E02005589
E02005590,2016,4,737.4324324,667.5,E02007052
E02005592,2016,4,798.3947368,725.0,E02005592
E02005593,2016,4,1344.846154,1500.0,E02005593
E02005594,2016,4,692.5510204,695.0,E02005594
E02005595,2016,4,986.8333333,895.0,E02005595
E02005596,2016,4,728.9473684,650.0,E02005596
E02005597,2016,4,731.0,695.0,E02007054
E02005598,2016,4,910.0,850.0,E02005598
E02005599,2016,4,747.2727273,762.5,E02005599
E02005602,2016,4,905.7142857,950.0,E02005602
E02005608,2016,4,886.0,750.0,E02005608
E02005609,2016,4,577.5,595.0,E02005609
E02005611,2016,4,656.25,625.0,E02005611
E02005613,2016,4,626.3636364,675.0,E02005613
E02005617,2016,4,636.6875,690.0,E02005617
E02005620,2016,4,917.0,875.0,E02005620
E02005622,2016,4,693.5,695.0,E02005622
E02005623,2016,4,765.9090909,710.0,E02005623
E02005624,2016,4,679.7916667,675.0,E02005624
E02005625,2016,4,668.5294118,625.0,E02005625
E02005628,2016,4,792.1428571,700.0,E02005628
E02005637,2016,4,556.0645161,585.0,E02005637
E02005638,2016,4,750.0,750.0,E02005638
E02005641,2016,4,613.5714286,595.0,E02005641
E02005644,2016,4,607.5806452,650.0,E02005644
E02005645,2016,4,695.4545455,675.0,E02005645
E02005650,2016,4,682.0,695.0,E02005650
E02005653,2016,4,690.4166667,625.0,E02005653
E02005658,2016,4,761.9230769,712.5,E02005658
E02005662,2016,4,765.0,825.0,E02005662
E02005664,2016,4,746.9047619,772.5,E02005664
E02005665,2016,4,706.0,750.0,E02005665
E02005667,2016,4,666.5,695.0,E02005667
E02005668,2016,4,794.5,850.0,E02005668
E02005670,2016,4,684.1025641,677.5,E02005670
E02005671,2016,4,805.4482759,722.5,E02005671
E02005672,2016,4,647.5813953,675.0,E02005672
E02005673,2016,4,631.3157895,685.0,E02005673
E02005674,2016,4,736.3333333,695.0,E02005674
E02005677,2016,4,712.6666667,675.0,E02005677
E02005678,2016,4,847.7419355,895.0,E02007072
E02005679,2016,4,784.2857143,785.0,E02005679
E02005680,2016,4,994.6153846,937.5,E02005680
E02005683,2016,4,912.6923077,885.0,E02005683
E02005693,2016,4,685.9166667,650.0,E02005693
E02005695,2016,4,598.0,625.0,E02005695
E02005697,2016,4,662.6666667,622.5,E02005697
E02005699,2016,4,660.8333333,695.0,E02005699
E02005700,2016,4,791.7857143,795.0,E02005700
E02005701,2016,4,652.3333333,675.0,E02005701
E02005706,2016,4,471.6666667,475.0,E02005706
E02005710,2016,4,443.8461538,425.0,E02005710
E02005712,2016,4,498.5,550.0,E02005712
E02005715,2016,4,461.25,450.0,E02005715
E02005716,2016,4,495.0,470.0,E02007106
E02005717,2016,4,619.0,595.0,E02005717
E02005718,2016,4,443.1818182,450.0,E02005718
E02005719,2016,4,500.8333333,475.0,E02005719
E02005720,2016,4,456.9117647,450.0,E02005720
E02005721,2016,4,530.8333333,495.0,E02005721
E02005723,2016,4,557.2222222,540.0,E02005723
E02005724,2016,4,586.1538462,600.0,E02005724
E02005729,2016,4,495.5,550.0,E02005729
E02005730,2016,4,566.1794872,550.0,E02005730
E02005732,2016,4,705.3333333,637.5,E02007094
E02005733,2016,4,577.0,450.0,E02005733
E02005734,2016,4,463.1818182,450.0,E02005734
E02005735,2016,4,395.5172414,395.0,E02005735
E02005736,2016,4,435.75,425.0,E02005736
E02005737,2016,4,455.6666667,450.0,E02007105
E02005738,2016,4,436.9444444,450.0,E02007105
E02005739,2016,4,470.25,450.0,E02005739
E02005740,2016,4,428.4615385,425.0,E02005740
E02005753,2016,4,547.5,550.0,E02007042
E02005757,2016,4,745.2857143,650.0,E02005757
E02005759,2016,4,731.3636364,737.5,E02005759
E02005773,2016,4,706.8181818,697.5,E02005773
E02005775,2016,4,658.6428571,650.0,E02005775
E02005779,2016,4,808.3333333,760.0,E02005779
E02005800,2016,4,460.0,480.0,E02005800
E02005804,2016,4,458.0833333,460.0,E02005804
E02005810,2016,4,669.1666667,600.0,E02005810
E02005812,2016,4,589.5,575.0,E02005812
E02005813,2016,4,530.78125,500.0,E02005813
E02005814,2016,4,647.2727273,672.5,E02005814
E02005816,2016,4,599.7272727,575.0,E02005816
E02005822,2016,4,499.4166667,475.0,E02005822
E02005832,2016,4,542.3809524,550.0,E02005832
E02005842,2016,4,522.5,515.0,E02005842
E02005844,2016,4,502.2222222,500.0,E02005844
E02005846,2016,4,429.7142857,460.0,E02005846
E02005847,2016,4,421.4166667,425.0,E02005847
E02005858,2016,4,646.8181818,687.5,E02005858
E02005859,2016,4,531.3571429,550.0,E02005859
E02005860,2016,4,663.7727273,650.0,E02005860
E02005861,2016,4,586.3888889,560.0,E02005861
E02005864,2016,4,623.75,575.0,E02005864
E02005865,2016,4,859.0,895.0,E02005865
E02005870,2016,4,559.1666667,575.0,E02005870
E02005871,2016,4,678.125,625.0,E02005871
E02005873,2016,4,700.0,625.0,E02005873
E02005874,2016,4,675.9090909,737.5,E02005874
E02005876,2016,4,591.9230769,587.5,E02005876
E02005878,2016,4,561.0,575.0,E02005878
E02005879,2016,4,520.4545455,550.0,E02005879
E02005884,2016,4,506.0,495.0,E02005884
E02005887,2016,4,438.9666667,425.0,E02005887
E02005888,2016,4,447.5,425.0,E02005888
E02005889,2016,4,524.0909091,537.5,E02005889
E02005892,2016,4,568.4193548,502.5,E02005892
E02005893,2016,4,484.0909091,475.0,E02005893
E02005899,2016,4,518.1764706,537.5,E02005899
E02005900,2016,4,638.8461538,575.0,E02005900
E02005903,2016,4,512.7272727,540.0,E02005903
E02005909,2016,4,863.7857143,1000.0,E02005909
E02005910,2016,4,670.9,595.0,E02005910
E02005911,2016,4,641.25,625.0,E02005911
E02005922,2016,4,874.6875,850.0,E02005922
E02005924,2016,4,749.4444444,775.0,E02005924
E02005927,2016,4,803.75,775.0,E02005927
E02005932,2016,4,1038.0,900.0,E02005932
E02005935,2016,4,897.7419355,860.0,E02005935
E02005938,2016,4,1298.181818,1472.5,E02005938
E02005941,2016,4,1828.565217,1422.5,E02005941
E02005942,2016,4,1894.473684,1700.0,E02005942
E02005943,2016,4,1606.315789,1575.0,E02005943
E02005944,2016,4,1033.846154,1022.5,E02005944
E02005945,2016,4,1890.0,1900.0,E02005945
E02005946,2016,4,1323.529412,1150.0,E02005946
E02005947,2016,4,1770.333333,1475.0,E02005947
E02005948,2016,4,1793.735849,1642.5,E02005948
E02005949,2016,4,2289.787879,2100.0,E02005949
E02005950,2016,4,2356.182979,2312.5,E02005950
E02005951,2016,4,1705.171429,1705.0,E02005951
E02005952,2016,4,1504.269841,1112.5,E02007021
E02005953,2016,4,2035.322581,1990.0,E02005953
E02005954,2016,4,1340.75,1370.0,E02005954
E02005955,2016,4,1033.421053,1005.0,E02005955
E02005969,2016,4,1067.5,950.0,E02005969
E02005970,2016,4,789.1666667,775.0,E02005970
E02005973,2016,4,1329.642857,1150.0,E02005973
E02005974,2016,4,1253.125,1100.0,E02005974
E02005978,2016,4,1044.545455,1047.5,E02005978
E02005979,2016,4,954.6666667,937.5,E02005979
E02005980,2016,4,1006.153846,912.5,E02005980
E02005981,2016,4,992.8571429,925.0,E02005981
E02005983,2016,4,910.1785714,950.0,E02005983
E02005985,2016,4,992.5,995.0,E02005985
E02005986,2016,4,854.5454545,775.0,E02005986
E02005991,2016,4,920.3846154,912.5,E02005991
E02006000,2016,4,839.2857143,865.0,E02006000
E02006002,2016,4,838.75,795.0,E02006002
E02006005,2016,4,958.0,850.0,E02006005
E02006015,2016,4,519.4444444,515.0,E02006015
E02006018,2016,4,518.1666667,525.0,E02006018
E02006047,2016,4,757.5454545,775.0,E02006047
E02006050,2016,4,669.1538462,657.5,E02006050
E02006053,2016,4,684.5,675.0,E02006053
E02006085,2016,4,645.4166667,650.0,E02006085
E02006086,2016,4,685.8333333,700.0,E02006086
E02006087,2016,4,674.0909091,660.0,E02006087
E02006088,2016,4,595.3846154,612.5,E02006088
E02006089,2016,4,556.0,575.0,E02006089
E02006090,2016,4,641.25,650.0,E02006090
E02006096,2016,4,556.0,587.5,E02006096
E02006097,2016,4,535.9285714,525.0,E02006097
E02006105,2016,4,584.0909091,595.0,E02006105
E02006108,2016,4,543.4210526,550.0,E02006108
E02006113,2016,4,596.4705882,587.5,E02006113
E02006127,2016,4,553.1818182,575.0,E02006127
